skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
TECHNICAL_EXPLANATION,Technical Explanation,TE_C02_ANALOGY,Analogies,TE_F07_EVERY_ANALOGY_HAS_A_LIMIT,An analogy holds up to a point and then predicts something false.,TE_FAM07_ANALOGY_LIMIT,Finding where an analogy stops being true,"Given an analogy, identify the conclusion it would wrongly support.",D2,D4,ANALYZE,mcq_single,A conclusion the analogy supports correctly; one it says nothing about; one false for a reason unrelated to the analogy. Knowing where an analogy breaks is what separates using one from being misled by it.,TE_RG_ANALOGY,"A checkable question with one right answer, which is why analogy is measurable here at all.",0,1,1,1,0,3
TECHNICAL_EXPLANATION,Technical Explanation,TE_C03_JARGON,Words the reader may not have,TE_F08_DEPTH_MUST_MATCH_THE_NEED,An explanation can fail by being too shallow to answer the question or too deep to be followed.,TE_FAM08_DEPTH_MATCHING,Judging whether the depth suits the question,"Given a question, a reader and an explanation, say whether the depth is wrong and how.",D2,D4,EVALUATE,mcq_single,"An explanation that is accurate and does not answer what was asked; one that answers it and assumes unavailable knowledge; one that is correct at the right depth. Both the question and the reader are stated, so the answer is derivable.",TE_RG_AUDIENCE,,0,1,1,1,0,3
TECHNICAL_EXPLANATION,Technical Explanation,TE_C07_CAUSE,Cause against symptom,TE_F09_AN_EXPLANATION_MUST_NAME_THE_CAUSE,"Restating the symptom, or naming something that merely accompanies it, is not an explanation.",TE_FAM09_CAUSE_IDENTIFICATION,Distinguishing a cause from a restatement,"Given several accounts of why something happens, identify the one naming a cause.",D2,D4,ANALYZE,mcq_single,The symptom restated in technical words — the commonest fake explanation; a correlate offered as a cause; a cause one level too far back to be useful. Circularity must be plausible-sounding.,TE_RG_ACCURACY,"Pairs with DG_FAM14 on root cause, from the explaining side.",0,1,1,1,0,3
TECHNICAL_EXPLANATION,Technical Explanation,TE_C08_EXAMPLES,Examples,TE_F10_AN_EXAMPLE_MUST_ILLUSTRATE_THE_POINT,An example helps only if the thing being explained is what makes it work.,TE_FAM10_EXAMPLE_CHOICE,Choosing an example that illustrates the point,"Given a concept, choose the example that demonstrates it.",D2,D4,APPLY,mcq_single,An example of a neighbouring concept; a correct example so complex the point is buried; an example where the concept is present but incidental. Each must be a true example of something.,TE_RG_STRUCTURE,,0,1,1,1,0,3
TECHNICAL_EXPLANATION,Technical Explanation,TE_C09_SIMPLIFICATION,Simplifying without misleading,TE_F11_SIMPLIFICATION_CAN_CREATE_A_FALSE_BELIEF,A simplification is acceptable when what it omits does not change what the reader will conclude.,TE_FAM11_HARMFUL_SIMPLIFICATION,Judging whether a simplification misleads,"Given a simplified explanation, say whether it leaves the reader with a false belief.",D3,D4,EVALUATE,mcq_single,A simplification that omits detail harmlessly; one that omits detail and creates a false prediction; one that adds a falsehood outright. The distinction between harmless and harmful omission is the measurement.,TE_RG_ACCURACY,Directly relevant to teaching: this is the judgement a tutor makes constantly.,0,0,1,1,0,2
TECHNICAL_EXPLANATION,Technical Explanation,TE_C10_JUSTIFICATION,Explaining a decision,TE_F12_A_DECISION_IS_EXPLAINED_BY_ITS_REASON,"Explaining a technical choice means giving the reason it was preferred, not restating what was chosen.",TE_FAM12_DECISION_JUSTIFICATION,Choosing the account that justifies a decision,"Given a decision, choose the account that explains why it was made.",D3,D4,EVALUATE,mcq_single,A restatement of the decision; an appeal to convention with no reason; a reason that would equally support the rejected option. The last is the sharpest.,TE_RG_JUSTIFICATION,,0,0,1,1,0,2
TECHNICAL_EXPLANATION,Technical Explanation,TE_C11_MISCONCEPTIONS,Correcting a wrong belief,TE_F13_A_CORRECTION_MUST_ADDRESS_THE_BELIEF,"Correcting someone means addressing the belief they hold, not merely stating the right answer.",TE_FAM13_MISCONCEPTION_CORRECTION,Choosing the response that corrects the belief,"Given a stated misconception, choose the response that would change it.",D3,D5,EVALUATE,mcq_single,"A correct statement that does not engage the belief; one that contradicts it without explaining why it seemed right; one addressing a different misconception. Misconceptions drawn from earlier batches — the CPU stores files, a loop always runs once.",TE_RG_JUSTIFICATION,"The most valuable family here, and the one that reuses the distractor work from every other skill.",0,0,1,1,3,5
TECHNICAL_EXPLANATION,Technical Explanation,TE_C12_REPAIR,Fixing an explanation,TE_F14_A_NAMED_DEFECT_HAS_A_MATCHING_FIX,A specific fault in an explanation has a repair that addresses it and others that do not.,TE_FAM14_EXPLANATION_REPAIR,Choosing the fix for a stated fault,"Given an explanation with a named fault, choose the change that fixes it.",D4,D5,EVALUATE,mcq_single,A change that improves clarity and leaves the fault; one that fixes the fault and introduces an inaccuracy; one that adds detail nobody needed. The fault must be named in the stem.,TE_RG_COMPLETENESS,,0,0,0,1,4,5
TECHNICAL_EXPLANATION,Technical Explanation,TE_C13_TRANSFER,Explaining to someone else,TE_F15_AN_EXPLANATION_MUST_BE_REBUILT_FOR_A_NEW_READER,"An explanation that works for one reader must be rebuilt, not merely shortened, for a different one.",TE_FAM15_AUDIENCE_TRANSFER,Re-explaining for a different reader,"Given an explanation for one reader, choose the version that works for a different stated reader.",D4,D5,EVALUATE,mcq_single,"The original shortened, which keeps the assumed knowledge; one that removes the jargon and the substance with it; one that replaces jargon with an analogy that misleads. Both readers must be described specifically.",TE_RG_AUDIENCE,,0,0,0,1,3,4
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C01_ROLES,What roles do,CR_F01_ROLES_HAVE_DISTINCT_WORK,"Different roles spend their time on different work, whatever their titles suggest.",CR_FAM01_ROLE_WORK_RECOGNITION,Matching described work to a role,"Given a description of daily work, identify the role.",D1,D2,REMEMBER,mcq_single,"A role whose title sounds closer than its work; a role sharing some of the tasks; a role that would do it in a small team only. Descriptions must be concrete tasks, not adjectives.",CR_RG_ROLES,Roles limited to those a first-year will actually encounter.,4,1,0,0,0,5
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C02_ARTEFACTS,What the documents are for,CR_F02_EACH_ARTEFACT_HAS_A_JOB,"A CV asserts, a portfolio demonstrates, and a reference vouches; they do different jobs.",CR_FAM02_ARTEFACT_PURPOSE,Recognising what each artefact does,"Given a need, identify which artefact addresses it.",D1,D2,REMEMBER,mcq_single,A CV treated as evidence rather than as a claim — the distinction the whole skill rests on; a portfolio treated as a list; a reference treated as a formality.,CR_RG_ARTEFACTS,,3,1,0,0,0,4
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C03_STAGES,Stages of entry,CR_F03_ENTRY_ROUTES_DIFFER_IN_WHAT_THEY_EXPECT,"An internship, a graduate role and an experienced role expect different evidence.",CR_FAM03_ROUTE_RECOGNITION,Recognising what a route expects,"Given a route of entry, identify what it expects a candidate to show.",D1,D2,UNDERSTAND,mcq_single,Experience expected of an internship; nothing expected of a graduate role; a qualification treated as sufficient on its own.,CR_RG_ROUTES,,3,1,0,0,0,4
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C04_SKILL_MATCH,What a role requires,CR_F04_ROLES_REST_ON_PARTICULAR_SKILLS,"A role depends on specific skills, and skills outside them do not substitute.",CR_FAM04_ROLE_SKILL_MATCH,Identifying the skills a role rests on,"Given a role, identify which of several skills it depends on most.",D2,D3,UNDERSTAND,mcq_single,A skill useful in every role and therefore not discriminating; a skill from an adjacent role; a tool named where the underlying skill is what matters. Tool-against-skill is the productive confusion.,CR_RG_ROLES,Skills drawn from the Foundation taxonomy so the link is real.,0,1,1,0,0,2
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C05_EVIDENCE,What counts as evidence,CR_F05_EVIDENCE_IS_WHAT_SOMEONE_ELSE_CAN_CHECK,A claim becomes evidence when someone else can verify it independently.,CR_FAM05_EVIDENCE_RECOGNITION,Distinguishing evidence from assertion,"Given several statements about a candidate, identify which is verifiable.",D2,D3,ANALYZE,mcq_single,"A confident self-assessment; a course completed with no output; a claim about effort rather than result. Verifiability, not impressiveness, is the criterion, and that is what makes the item checkable.",CR_RG_EVIDENCE,The framing that keeps this skill measurable rather than a matter of career opinion.,0,1,1,0,0,2
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C06_PORTFOLIO,What a project demonstrates,CR_F06_A_PROJECT_DEMONSTRATES_SOMETHING_SPECIFIC,"A project is evidence of the particular skills it required, not of skills it merely touched.",CR_FAM06_PROJECT_EVIDENCE,Identifying what a project actually demonstrates,"Given a described project, say which claimed skill it supports.",D2,D4,ANALYZE,mcq_single,A skill the project used trivially; one implied by the topic but not exercised; one the project would demonstrate if a stated part had not been supplied ready-made. The last is the D4 measurement.,CR_RG_EVIDENCE,"A tutorial followed step by step demonstrates following instructions, and that must be recognisable.",0,1,1,1,0,3
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C07_CLAIMS,Claims and their support,CR_F07_A_CV_CLAIM_MAY_BE_UNSUPPORTED,A stated skill is supported only if something else in the document demonstrates it.,CR_FAM07_CLAIM_SUPPORT,Finding the claim nothing supports,"Given a CV extract, identify the claim nothing else in it evidences.",D2,D4,ANALYZE,mcq_single,"A claim supported by a listed project; one supported by a stated outcome; one modest and supported. Exactly one claim must be unsupported by anything present, and the extract must be short enough to check.",CR_RG_EVIDENCE,,0,1,1,1,0,3
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C01_ROLES,What roles do,CR_F08_SIMILAR_ROLES_DIFFER_IN_EMPHASIS,Roles with overlapping work differ in what they are accountable for.,CR_FAM08_ROLE_DIFFERENTIATION,Distinguishing two similar roles,"Given two adjacent roles, identify what separates them.",D2,D4,ANALYZE,mcq_single,"A difference of seniority offered as a difference of role; a difference in tools; a difference true at one employer only. Accountability, not title, is the discriminator.",CR_RG_ROLES,,0,1,1,1,0,3
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C08_OPPORTUNITY,Judging an opportunity,CR_F09_AN_OPPORTUNITY_FITS_A_STATED_GOAL_OR_DOES_NOT,Whether an opportunity is worth taking depends on the goal it is meant to serve.,CR_FAM09_OPPORTUNITY_FIT,Judging an opportunity against a stated goal,"Given a goal and an opportunity, say whether it advances the goal and how.",D2,D4,EVALUATE,mcq_single,"An opportunity attractive on other grounds; one advancing a different goal; one that would advance the goal if a stated constraint did not rule it out. The goal must be stated, or this is opinion.",CR_RG_DECISIONS,,0,1,1,1,0,3
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C09_TIMING,Order and timing,CR_F10_SOME_THINGS_DEPEND_ON_OTHERS_FIRST,"Some career steps depend on something being in place first, so the order matters.",CR_FAM10_SEQUENCE_REASONING,Reasoning about what must come first,"Given several intended steps, identify which depends on another being done first.",D2,D4,ANALYZE,mcq_single,Two steps that are genuinely independent claimed as dependent; a dependency in the wrong direction; a preference presented as a prerequisite. Only real dependencies count — applying for something requires having the thing it asks for.,CR_RG_DECISIONS,Kept to logical dependency rather than advice about what year to do what.,0,1,1,1,0,3
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C10_GAPS,The gap to a goal,CR_F11_A_GAP_IS_THE_DIFFERENCE_BETWEEN_EVIDENCE_AND_REQUIREMENT,The gap to a role is what it requires minus what can currently be demonstrated.,CR_FAM11_GAP_IDENTIFICATION,Identifying the gap to a stated role,"Given a role and a candidate's evidence, identify the largest gap.",D3,D4,ANALYZE,mcq_single,A gap in something the role does not require; one already covered by stated evidence; a smaller gap than another present. Both the requirement and the evidence must be stated so the answer is derivable.,CR_RG_GAPS,The family that connects this skill to Skill DNA and the roadmap.,0,0,1,1,0,2
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C05_EVIDENCE,What counts as evidence,CR_F12_SIGNALS_DIFFER_IN_HOW_MUCH_THEY_SHOW,Two pieces of evidence for the same skill can differ greatly in how much they establish.,CR_FAM12_SIGNAL_STRENGTH,Comparing the strength of two pieces of evidence,"Given two pieces of evidence for one skill, say which establishes more and why.",D3,D4,EVALUATE,mcq_single,The more impressive-sounding but less verifiable item; the larger but less relevant one; a judgement based on effort rather than on what is shown. Both must be genuine evidence.,CR_RG_EVIDENCE,,0,0,1,1,0,2
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C11_ADVICE,Advice that does not hold,CR_F13_COMMON_ADVICE_CAN_FAIL_FOR_A_STATED_REASON,"Widely repeated career advice can fail in a particular situation, for a reason that can be named.",CR_FAM13_ADVICE_DIAGNOSIS,Identifying why advice fails in a stated case,"Given a situation and a piece of common advice, say why it does not apply.",D3,D5,ANALYZE,mcq_single,A reason that would apply to any advice; a reason that is true and not why it fails here; a rejection of the advice in general. The situation must contain the specific feature that breaks it.,CR_RG_JUDGEMENT,"Framed so the answer is derived from the stated situation, never from the author's view of the advice.",0,0,1,1,3,5
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C08_OPPORTUNITY,Judging an opportunity,CR_F14_A_CHOICE_IS_DECIDED_BY_THE_CONSTRAINTS,"Between two reasonable options, the stated constraints decide which is right.",CR_FAM14_CONSTRAINED_CHOICE,Choosing between two paths under constraints,"Given two paths and explicit constraints, choose the one that satisfies them and say what it costs.",D4,D5,EVALUATE,mcq_single,The option that is better in general and violates a stated constraint; one that satisfies the constraints and abandons the goal; one that satisfies everything and is not on offer. Constraints must be explicit and must decide.,CR_RG_DECISIONS,"Without explicit constraints this is a preference question, which is why they are mandatory here.",0,0,0,1,4,5
TECH_CAREER_AWARENESS,Tech Career Awareness,CR_C12_REVISION,Changing the goal,CR_F15_EVIDENCE_CAN_JUSTIFY_REVISING_A_GOAL,"What someone has learned about the work, and about themselves, can be a reason to change the goal rather than to persist.",CR_FAM15_GOAL_REVISION,Judging when evidence supports changing the goal,"Given a stated goal and what a student has since learned, say whether the evidence supports revising it.",D4,D5,EVALUATE,mcq_single,A revision on the strength of one bad experience; persistence in the face of evidence that the work is not what was assumed; a revision to something the evidence says nothing about. Include cases where the evidence supports persisting.,CR_RG_JUDGEMENT,"The most important idea in the skill for a first-year, and it must cut both ways or it becomes advice to give up.",0,0,0,1,3,4
DEBUGGING,Debugging,DG_C01_EVIDENCE,What the evidence is,DG_F01_A_MESSAGE_CARRIES_SPECIFIC_INFORMATION,"An error message names what failed and where, and those are different pieces of information.",DG_FAM01_MESSAGE_READING,Reading what a message actually says,"Given an error message, say what it tells you and what it does not.",D1,D2,REMEMBER,mcq_single,"The location read as the cause — the fundamental confusion, since the reported line is where it surfaced; the message assumed to name the fix; the message dismissed as unreadable. Messages shown verbatim in the stem.",DG_RG_EVIDENCE,"Deliberately domain-light: the message is the object of study, not the program.",4,1,0,0,0,5
DEBUGGING,Debugging,DG_C01_EVIDENCE,What the evidence is,DG_F02_FAILURES_ANNOUNCE_THEMSELVES_DIFFERENTLY,"A refusal to start, a stop partway, and a wrong answer are three different failures.",DG_FAM02_FAILURE_KIND,Classifying how something failed,"Given a description of what happened, classify the failure.",D1,D2,REMEMBER,mcq_single,A wrong answer classified as a crash; a crash classified as a refusal to start; the absence of a message taken to mean nothing is wrong. The last is the belief this family exists to break.,DG_RG_EVIDENCE,,3,1,0,0,0,4
DEBUGGING,Debugging,DG_C01_EVIDENCE,What the evidence is,DG_F03_DIFFERENT_EVIDENCE_ANSWERS_DIFFERENT_QUESTIONS,"A message, an output, a recorded value and the state at a moment each answer a different question.",DG_FAM03_EVIDENCE_SELECTION,Choosing the evidence that would answer the question,"Given a question about a fault, say which kind of evidence would answer it.",D1,D2,UNDERSTAND,mcq_single,Evidence that would confirm what is already known; evidence about a later stage than the question; more of the same evidence. Choosing what to look at is the first real debugging decision.,DG_RG_EVIDENCE,,3,1,0,0,0,4
DEBUGGING,Debugging,DG_C02_REPRODUCTION,Making it happen again,DG_F04_A_FAULT_MUST_BE_REPRODUCIBLE_TO_BE_INVESTIGATED,"Investigating a fault requires being able to make it happen on demand, which means knowing the input, the state and the steps.",DG_FAM04_REPRODUCTION_REQUIREMENTS,Identifying what is needed to reproduce a fault,"Given a report, identify what is missing before the fault can be reproduced.",D2,D3,UNDERSTAND,mcq_single,Detail that is present; detail that would be useful later but not for reproducing; a fix proposed instead of the missing information. Pairs with TC_FAM07 from the debugging side.,DG_RG_METHOD,,0,1,1,0,0,2
DEBUGGING,Debugging,DG_C03_HYPOTHESIS,Forming a hypothesis,DG_F05_A_HYPOTHESIS_MUST_EXPLAIN_ALL_THE_EVIDENCE,"A candidate explanation has to account for everything observed, not just the most obvious symptom.",DG_FAM05_HYPOTHESIS_FIT,Choosing the hypothesis the evidence supports,"Given several observations, choose the explanation consistent with all of them.",D2,D3,ANALYZE,mcq_single,An explanation fitting the main symptom and contradicting a secondary observation — the essential distractor; one fitting everything but requiring something impossible; one that is a restatement of the symptom.,DG_RG_METHOD,At least one observation must be inconvenient for the obvious hypothesis.,0,1,1,0,0,2
DEBUGGING,Debugging,DG_C04_ISOLATION,Narrowing it down,DG_F06_A_GOOD_NEXT_STEP_DIVIDES_THE_POSSIBILITIES,The useful next step is the one that rules out the largest part of what remains possible.,DG_FAM06_ISOLATION_STEP,Choosing the step that narrows the search most,"Given what is known, choose the next check that eliminates the most possibilities.",D2,D4,EVALUATE,mcq_single,"A check confirming what is already known; one that would rule out one possibility of many; one that changes the code before anything has been learned. Same discrimination reasoning as PS_FAM15, applied to investigation.",DG_RG_ISOLATION,"The defining family of the skill: it is method, and no domain diagnosis family measures it.",0,1,1,1,0,3
DEBUGGING,Debugging,DG_C04_ISOLATION,Narrowing it down,DG_F07_HALVING_FINDS_A_FAULT_FASTER_THAN_SCANNING,Checking the middle of a sequence of changes or steps halves what remains to be searched.,DG_FAM07_HALVING_SEARCH,Applying a halving search to find a fault,"Given a range of changes and a working and broken point, say which to check next and how many checks are needed.",D2,D4,APPLY,mcq_single,"The next one after the last known good, which is a linear scan; the most recent change, which is a guess; the middle of the whole range rather than of what remains. Same idea as DA_FAM07, applied to history rather than data.",DG_RG_ISOLATION,,0,1,1,1,0,3
DEBUGGING,Debugging,DG_C05_INTERPRETATION,Reading what you gathered,DG_F08_EVIDENCE_CONSTRAINS_WHERE_THE_FAULT_IS,A recorded value that is correct at one point and wrong at another places the fault between them.,DG_FAM08_EVIDENCE_INTERPRETATION,Locating a fault from recorded values,"Given values recorded at several points, say between which two the fault lies.",D2,D4,ANALYZE,mcq_single,"The point where the wrong value was first SEEN blamed rather than where it was introduced; a region already shown correct; the last point, because that is where the symptom appeared. Show a short table of values in the stem.",DG_RG_ISOLATION,,0,1,1,1,0,3
DEBUGGING,Debugging,DG_C06_DISCIPLINE,Changing one thing,DG_F09_SEVERAL_CHANGES_AT_ONCE_DESTROY_THE_EVIDENCE,"If several things are changed and the symptom goes away, nothing has been learned about which mattered.",DG_FAM09_ONE_CHANGE_AT_A_TIME,Reasoning about what a change told you,"Given several simultaneous changes and a result, say what can and cannot be concluded.",D2,D4,EVALUATE,mcq_single,One of the changes credited with the fix; all of them declared necessary; the conclusion that the fault is understood. The honest answer — that the experiment was uninformative — must be one option and correct.,DG_RG_DISCIPLINE,Teaches the habit by making its absence visible as lost information.,0,1,1,1,0,3
DEBUGGING,Debugging,DG_C06_DISCIPLINE,Changing one thing,DG_F10_ASSUMPTIONS_MUST_BE_CHECKED_NOT_TRUSTED,Much debugging time is lost to something believed true that was never verified.,DG_FAM10_ASSUMPTION_VERIFICATION,Identifying the unverified assumption,"Given an account of an investigation, identify what was assumed rather than checked.",D2,D4,ANALYZE,mcq_single,"Something that was checked; something assumed and genuinely irrelevant; the conclusion restated. ""The file I edited is the file being run"" and ""the change was saved"" are the productive assumptions.",DG_RG_DISCIPLINE,Connects to BR_FAM11: the change is in the file and not on the screen.,0,1,1,1,0,3
DEBUGGING,Debugging,DG_C07_INTERMITTENT,Faults that come and go,DG_F11_INTERMITTENT_FAULTS_DEPEND_ON_SOMETHING_UNNOTICED,A fault that appears sometimes depends on a condition that is varying without being observed.,DG_FAM11_INTERMITTENT_REASONING,Reasoning about a fault that appears sometimes,"Given a fault that occurs on some runs, identify what could be varying.",D3,D4,ANALYZE,mcq_single,Randomness accepted as the explanation — the answer that stops the investigation; a cause that would fail every time; a cause the account rules out. Something must genuinely vary between runs.,DG_RG_HARD_CASES,,0,0,1,1,0,2
DEBUGGING,Debugging,DG_C08_ENVIRONMENT,"Works here, not there",DG_F12_A_DIFFERENCE_IN_BEHAVIOUR_IMPLIES_A_DIFFERENCE_IN_CONDITIONS,"If the same thing behaves differently in two places, something about those places differs.",DG_FAM12_ENVIRONMENT_DIFFERENCE,Finding what differs between two environments,"Given something that works in one place and not another, identify what to compare first.",D3,D4,ANALYZE,mcq_single,The code blamed although it is identical in both; a difference that exists and cannot cause this symptom; a conclusion that one machine is faulty. Reasoning from the symptom to the class of difference is the measurement.,DG_RG_HARD_CASES,Draws on CN_FAM05 and BR_FAM06 without requiring either.,0,0,1,1,0,2
DEBUGGING,Debugging,DG_C09_VERIFICATION,Knowing it is fixed,DG_F13_A_SYMPTOM_DISAPPEARING_IS_NOT_A_FIX,A fix is demonstrated by understanding why the change works and by the fault no longer reproducing on the case that triggered it.,DG_FAM13_FIX_VERIFICATION,Deciding whether a fix has been demonstrated,"Given a change and the observation after it, say whether the fault is fixed.",D3,D5,EVALUATE,mcq_single,The symptom not appearing on a case that never triggered it; the symptom hidden rather than removed; a change that works for a reason nobody can state. D5 uses a change that genuinely fixes the case tested and not the fault.,DG_RG_VERIFICATION,"The most valuable family in the skill: ""it works now"" is the commonest false conclusion in programming.",0,0,1,1,3,5
DEBUGGING,Debugging,DG_C10_ROOT_CAUSE,Cause against symptom,DG_F14_A_SYMPTOM_CAN_BE_SUPPRESSED_WITHOUT_FIXING_THE_CAUSE,"A change can remove a symptom while leaving the fault, which then reappears elsewhere.",DG_FAM14_ROOT_CAUSE_JUDGEMENT,Distinguishing a fix from a suppression,"Given two candidate changes, say which addresses the cause and what the other would leave behind.",D4,D5,EVALUATE,mcq_single,"A change that catches and hides the failure; one that special-cases the input that triggered it; one that corrects the cause. All must make the symptom disappear, which is what makes the judgement real.",DG_RG_VERIFICATION,Every option working is the whole design of this family.,0,0,0,1,4,5
DEBUGGING,Debugging,DG_C11_STRATEGY,Choosing how to proceed,DG_F15_THE_APPROACH_DEPENDS_ON_WHAT_IS_KNOWN,"Whether to read the code, add recording, bisect the history, or reduce the input depends on what is already known.",DG_FAM15_STRATEGY_CHOICE,Choosing a debugging approach for the situation,"Given what is known and unknown about a fault, choose the approach that makes progress.",D4,D5,EVALUATE,mcq_single,"Reading the whole codebase where the fault is already localised; bisecting where nothing recently changed; adding recording where the message already says what is needed. Every approach must be a real technique, wrong only for this situation.",DG_RG_METHOD,"The closing family, and the one that requires everything above it.",0,0,0,1,3,4
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C01_BASES,What a base is,NS_F01_BASE_FIXES_THE_DIGITS,"A base fixes which digits may appear: base 2 allows 0 and 1, base 8 allows 0 to 7, base 16 allows 0 to 9 and A to F.",NS_FAM01_LEGAL_DIGITS,Recognising which digits a base allows,"Given a written number, say which base it could not possibly be in.",D1,D2,REMEMBER,mcq_single,"A number containing an 8 offered as octal and a 2 offered as binary — the two commonest slips; a hex number rejected because it contains letters, for the student who thinks letters are never digits.",NS_RG_BASES,The widest entry point in the skill. A student with no background should still be able to attempt it from the digit rule alone.,4,1,0,0,0,5
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C01_BASES,What a base is,NS_F02_POSITION_CARRIES_A_WEIGHT,"Each position carries a weight that is a power of the base, counting from zero at the right.",NS_FAM02_PLACE_VALUE,Naming the weight of a position,"Given a binary number and a marked position, state what that position is worth.",D1,D2,REMEMBER,mcq_single,"Weights counted from the left; counting started at one rather than zero, which shifts every answer by a factor of two; the digit itself offered as its value.",NS_RG_BASES,,3,1,0,0,0,4
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C02_UNITS,Bits and bytes,NS_F03_A_BIT_IS_ONE_OF_TWO,A bit holds one of two values and a byte is eight bits; n bits distinguish 2^n different values.,NS_FAM03_BIT_BYTE_UNITS,Recognising what a bit and a byte are,"Given a stated width in bits, say how many distinct values it can hold.",D1,D2,REMEMBER,mcq_single,"2n offered instead of 2^n — the dominant error; 2^n minus one, which is the largest value rather than the count of values; n^2 for the student pattern-matching on exponents.",NS_RG_BASES,"Keep widths at or below eight so the answer is recalled or reasoned, never computed on paper.",3,1,0,0,0,4
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C03_CONVERSION,Moving between bases,NS_F04_BINARY_TO_DECIMAL_SUMS_WEIGHTS,A binary number converts to decimal by adding the weights of the positions holding a 1.,NS_FAM04_BINARY_TO_DECIMAL,Converting binary to decimal,"Given a binary number of at most six bits, give its decimal value.",D2,D3,UNDERSTAND,mcq_single,"The weights read in reverse — the error that only shows on numbers that are not palindromes, so no stem should be one; the count of 1 bits offered as the value; a result one too high from starting the weights at 2.",NS_RG_CONVERSION,"Every stem must be asymmetric, or reversing the digits produces the same answer and the commonest error goes unmeasured.",0,1,1,0,0,2
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C03_CONVERSION,Moving between bases,NS_F05_DECIMAL_TO_BINARY_TAKES_LARGEST_WEIGHTS,"A decimal number converts to binary by repeatedly taking the largest weight that fits, or equivalently by repeated division by two.",NS_FAM05_DECIMAL_TO_BINARY,Converting decimal to binary,"Given a decimal number below 64, give its binary form.",D2,D3,UNDERSTAND,mcq_single,Remainders read in the order produced rather than reversed — the classic division-method slip; a bit dropped from the middle; the value of a neighbouring number.,NS_RG_CONVERSION,,0,1,1,0,0,2
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C03_CONVERSION,Moving between bases,NS_F06_HEX_GROUPS_FOUR_BITS,"One hexadecimal digit stands for exactly four bits, which is why hex is used to write binary compactly.",NS_FAM06_HEX_GROUPING,Converting between hex and binary by grouping,"Given a hex value or a binary string, produce the other by grouping in fours.",D2,D4,APPLY,mcq_single,"Grouping from the left, which misaligns whenever the length is not a multiple of four; groups of three, borrowed from octal; a correct grouping with one digit converted as decimal.",NS_RG_CONVERSION,"At least one stem should have a bit length that is not a multiple of four, since that is where left-grouping fails.",0,1,1,1,0,3
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C03_CONVERSION,Moving between bases,NS_F07_OCTAL_GROUPS_THREE_BITS,"One octal digit stands for exactly three bits, by the same argument that gives hex four.",NS_FAM07_OCTAL_GROUPING,Converting between octal and binary,"Given an octal value or a binary string, produce the other by grouping in threes.",D2,D4,APPLY,mcq_single,"Groups of four, carried over from hex — the productive confusion between the two grouping rules; grouping from the left; an octal digit above 7 offered as plausible.",NS_RG_CONVERSION,,0,1,1,1,0,3
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C04_ARITHMETIC,Calculating in binary,NS_F08_BINARY_ADDITION_CARRIES_AT_TWO,"Binary addition carries when a column reaches two, exactly as decimal carries at ten.",NS_FAM08_BINARY_ADDITION,Adding two binary numbers,"Given two binary numbers of at most five bits, give their sum.",D2,D4,APPLY,mcq_single,"A column left as 2 rather than carried; the carry dropped at the leftmost column, which shortens the answer; a bitwise OR result, which agrees with the sum everywhere except where a carry happens.",NS_RG_ARITHMETIC,"The OR distractor is the strongest one available here and every stem must involve at least one carry, or it does not discriminate.",0,1,1,1,0,3
